track_id,track_name,artist_name,year,popularity,artwork_url,album_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,track_url,language
2j6TPsXrEbVhJnK2JJYHtU,"Enna Enna (From ""Bose"")","Mathangi, Devan Ekambaram",2013,0,https://i.scdn.co/image/ab67616d0000b27368cbd665e43f7568d1084c71,Arya and Srikanth Hits,0.0256,0.897,319508.0,0.573,0.000692,7.0,0.322,-7.665,0.0,0.0399,120.969,4.0,0.847,https://open.spotify.com/track/2j6TPsXrEbVhJnK2JJYHtU,Tamil
4cbjWCHdEx98LqUOlRrUMw,"Enna Enna (From ""Bose"")","Mathangi, Devan Ekambaram",2013,0,https://i.scdn.co/image/ab67616d0000b273e27b2a8322172d409efe9b5d,Srikanth Hits,0.0256,0.897,319508.0,0.573,0.000692,7.0,0.322,-7.665,0.0,0.0399,120.969,4.0,0.847,https://open.spotify.com/track/4cbjWCHdEx98LqUOlRrUMw,Tamil
74wo41Fz25YIHItw8hUqyi,"Un E Mail (From ""Manasthan"")","Sujatha, Devan Ekambaram",2013,0,https://i.scdn.co/image/ab67616d0000b27363d4bd7e638897f1569d1625,Music Director Special - S.A.Rajkumar,0.00647,0.872,314181.0,0.688,0.00584,10.0,0.226,-10.78,0.0,0.0585,123.946,4.0,0.513,https://open.spotify.com/track/74wo41Fz25YIHItw8hUqyi,Tamil
4EV3Psq7MIjYuFPqwaGRwJ,"Enna Enna (From ""Bose"")","Mathangi, Devan Ekambaram",2013,0,https://i.scdn.co/image/ab67616d0000b273efc59ae14239b6baf2c0e1f5,Prashanth and Srikanth Hits,0.0256,0.897,319508.0,0.573,0.000692,7.0,0.322,-7.665,0.0,0.0399,120.969,4.0,0.847,https://open.spotify.com/track/4EV3Psq7MIjYuFPqwaGRwJ,Tamil
0oOsG9Q6NFhGs0vsCnSnGu,"Annamalai (From ""Pudhiya Geethai"")","Tippu, Devan Ekambaram",2013,0,https://i.scdn.co/image/ab67616d0000b273f2d3751183a658056508d984,"Mega Star of Vijay, Vol. 2",0.116,0.747,291814.0,0.733,2.15e-05,1.0,0.105,-11.214,1.0,0.428,75.646,4.0,0.705,https://open.spotify.com/track/0oOsG9Q6NFhGs0vsCnSnGu,Tamil
2tlzVuUionBbyeUXYi9EVf,Parthipan Kanavu Film Story Dialogue Part 2,"Srikanth, Sneha, Vivek, Devan Ekambaram, Devadharshini",2013,0,https://i.scdn.co/image/ab67616d0000b2736086411703780036df5fd5f2,Parthipan Kanavu Film Story,0.722,0.589,1712472.0,0.612,2.24e-06,5.0,0.345,-8.073,0.0,0.865,59.335,4.0,0.825,https://open.spotify.com/track/2tlzVuUionBbyeUXYi9EVf,Tamil
23u8Tjme4lA10vOga0hVkl,"Annamalai (From ""Pudhiya Geethai"")","Tippu, Devan Ekambaram",2013,0,https://i.scdn.co/image/ab67616d0000b273f01d850cd263c5ea587e8a22,Actress Special - Meera Jasmine,0.116,0.747,291814.0,0.733,2.15e-05,1.0,0.105,-11.214,1.0,0.428,75.646,4.0,0.705,https://open.spotify.com/track/23u8Tjme4lA10vOga0hVkl,Tamil
1yFVrM3kkE2WcB25TtJqUt,"Annamalai (From ""Pudhiya Geethai"")","Tippu, Devan Ekambaram",2013,2,https://i.scdn.co/image/ab67616d0000b273434daed75ed0a961c71b9fec,Hits of Tippu and Devan,0.116,0.747,291814.0,0.733,2.15e-05,1.0,0.105,-11.214,1.0,0.428,75.646,4.0,0.705,https://open.spotify.com/track/1yFVrM3kkE2WcB25TtJqUt,Tamil
7GbOWGI7PY2jCrW9RcMfsv,"Enna Enna (From ""Bose"")","Mathangi, Devan Ekambaram",2013,0,https://i.scdn.co/image/ab67616d0000b2733bebee831816c69bf13b6b2c,Actress Special - Sneha Hits,0.0256,0.897,319508.0,0.573,0.000692,7.0,0.322,-7.665,0.0,0.0399,120.969,4.0,0.847,https://open.spotify.com/track/7GbOWGI7PY2jCrW9RcMfsv,Tamil
6RAZuqqgbyuOt85I7Urrz5,"Enna Enna (From ""Bose"")","Mathangi, Devan Ekambaram",2013,0,https://i.scdn.co/image/ab67616d0000b2738be4e4ba64c74aa3a2f181d1,Thunder of Yuvan: Theendi Theendi,0.0256,0.897,319508.0,0.573,0.000692,7.0,0.322,-7.665,0.0,0.0399,120.969,4.0,0.847,https://open.spotify.com/track/6RAZuqqgbyuOt85I7Urrz5,Tamil
67rmsXSgfScwpKDeTiIkYl,"Enna Enna (From ""Bose"")","Mathangi, Devan Ekambaram",2013,0,https://i.scdn.co/image/ab67616d0000b273851b41b96a030a8c19aae693,Singer Special - Maathangi,0.0256,0.897,319508.0,0.573,0.000692,7.0,0.322,-7.665,0.0,0.0399,120.969,4.0,0.847,https://open.spotify.com/track/67rmsXSgfScwpKDeTiIkYl,Tamil
0xZRwM9WgIGcbtfWGjCxRr,Enna Enna,"Mathangi, Devan Ekambaram",2013,3,https://i.scdn.co/image/ab67616d0000b273edef376a2871fae6ab3d0a24,Bose (Original Motion Picture Soundtrack),0.0256,0.897,319508.0,0.573,0.000692,7.0,0.322,-7.665,0.0,0.0399,120.969,4.0,0.847,https://open.spotify.com/track/0xZRwM9WgIGcbtfWGjCxRr,Tamil
1bTZL3f7IOc22cYHkw6EZY,"Annamalai (From ""Pudhiya Geethai"")","Tippu, Devan Ekambaram",2013,0,https://i.scdn.co/image/ab67616d0000b273d881a709d1bad5823fb3b9bd,Mega Dance Hits,0.116,0.747,291814.0,0.733,2.15e-05,1.0,0.105,-11.214,1.0,0.428,75.646,4.0,0.705,https://open.spotify.com/track/1bTZL3f7IOc22cYHkw6EZY,Tamil
6rOLvvDlGRRJuTF9vpEbgj,"Enna Enna (From ""Bose"")","Mathangi, Devan Ekambaram",2013,0,https://i.scdn.co/image/ab67616d0000b2732e1b82d5387a8b9741cccec9,"Lyric Writer Hits - Pa.Vijay, Vol.2",0.0256,0.897,319508.0,0.573,0.000692,7.0,0.322,-7.665,0.0,0.0399,120.969,4.0,0.847,https://open.spotify.com/track/6rOLvvDlGRRJuTF9vpEbgj,Tamil
2v0B7WFbBXoVOYG3YXX760,"Enna Enna (From ""Bose"")","Mathangi, Devan Ekambaram",2013,3,https://i.scdn.co/image/ab67616d0000b273434daed75ed0a961c71b9fec,Hits of Tippu and Devan,0.0256,0.897,319508.0,0.573,0.000692,7.0,0.322,-7.665,0.0,0.0399,120.969,4.0,0.847,https://open.spotify.com/track/2v0B7WFbBXoVOYG3YXX760,Tamil
4QbjCx6n0jwR0giUhfbZSx,"Un E Mail (From ""Manasthan"")","Sujatha, Devan Ekambaram",2013,0,https://i.scdn.co/image/ab67616d0000b273b7137abc1645852ee0a02954,Hits of Sarath Kumar,0.00647,0.872,314181.0,0.688,0.00584,10.0,0.226,-10.78,0.0,0.0585,123.946,4.0,0.513,https://open.spotify.com/track/4QbjCx6n0jwR0giUhfbZSx,Tamil
4jh0wL3N62AuHc6zkqslh8,Un E Mail,"Sujatha, Devan Ekambaram",2013,3,https://i.scdn.co/image/ab67616d0000b273c9f4715a6b642ac47fb23107,Manasthan (Original Motion Picture Soundtrack),0.00647,0.872,314181.0,0.688,0.00584,10.0,0.226,-10.78,0.0,0.0585,123.946,4.0,0.513,https://open.spotify.com/track/4jh0wL3N62AuHc6zkqslh8,Tamil
2zCxKYQ6NAsl2tx2PYQMUj,"Annamalai (From ""Pudhiya Geethai"")","Tippu, Devan Ekambaram",2013,2,https://i.scdn.co/image/ab67616d0000b273e3f4903c8945c5a01207b76d,Sneha and Meera Jasmin Hits,0.116,0.747,291814.0,0.733,2.15e-05,1.0,0.105,-11.214,1.0,0.428,75.646,4.0,0.705,https://open.spotify.com/track/2zCxKYQ6NAsl2tx2PYQMUj,Tamil
7z3tpisewlujtm98ba3IEn,"Happy (From ""Bale Pandiya"")","Devan Ekambaram, Haricharan, Naresh Iyer, Naveen Madhav, Paravai Muniyamma, Malaysia Vasudevan, Ranjith Govind, Aalaap Raju, Raqueeb Alam, Anuradha Sriram, Srinivas, Velmurugan, Manikka Vinayagam, Mukesh, Malgudi Subha, Divya Vijay, Anitha Karthikeyan, Suchitra, Vijay Yesudas, Rahul Nambiar",2013,0,https://i.scdn.co/image/ab67616d0000b2737e7de2ae997d1eb6ccd23b55,Tribute to Vaalee,0.765,0.779,295987.0,0.317,0.0,11.0,0.128,-6.559,1.0,0.0414,134.782,4.0,0.672,https://open.spotify.com/track/7z3tpisewlujtm98ba3IEn,Tamil
4osOiHML0pqtoODa7bLEnT,"Aye (From ""Winner"")",Devan Ekambaram,2014,2,https://i.scdn.co/image/ab67616d0000b273542fc598ec88714e14478953,Hits of Harris Jayaraj & Yuvan Sankar Raja Suvasakatre,0.129,0.853,261307.0,0.576,0.000165,0.0,0.0891,-9.314,1.0,0.0944,100.033,4.0,0.621,https://open.spotify.com/track/4osOiHML0pqtoODa7bLEnT,Tamil
7hQME2ovzqtA6XEAeU7CIy,"Dai Kaiiya Vechikitu Summa (""From Giri"")","Anuradha Sriram, Devan Ekambaram",2014,13,https://i.scdn.co/image/ab67616d0000b2732b26d3e24bd90474ee23196a,D. Imman Hits,0.0439,0.928,261747.0,0.757,0.0,7.0,0.0604,-8.608,1.0,0.0992,123.96,4.0,0.904,https://open.spotify.com/track/7hQME2ovzqtA6XEAeU7CIy,Tamil
1NoM52Z29X8MZtkkAIS2q3,"Aye (From ""Winner"")",Devan Ekambaram,2014,0,https://i.scdn.co/image/ab67616d0000b273202ed49600761142a7d3c5ff,"Music Director's Choice Evergreen ""Smash Hits""",0.129,0.852,261307.0,0.577,0.000157,0.0,0.0891,-9.314,1.0,0.0941,100.033,4.0,0.621,https://open.spotify.com/track/1NoM52Z29X8MZtkkAIS2q3,Tamil
5nWGWvxyJ3ZE7TFdlOOlZA,Raa Raamma Raa,"Devan Ekambaram, Sunitha",2014,0,https://i.scdn.co/image/ab67616d0000b273fb6f9eddfef09e38bb6ed503,Ori Nee Prema Bangaram Kaanu,0.0359,0.797,314096.0,0.559,6.57e-05,8.0,0.101,-10.159,1.0,0.0561,108.574,5.0,0.604,https://open.spotify.com/track/5nWGWvxyJ3ZE7TFdlOOlZA,Tamil
4yZR2sqfQar5HOOvjvi6Ck,"Happy (From ""Bale Pandiya"")","Devan Ekambaram, Haricharan, Naresh Iyer, Naveen Madhav, Paravai Muniyamma, Malaysia Vasudevan, Ranjith Govind, Aalaap Raju, Raqueeb Alam, Anuradha Sriram, Srinivas, Velmurugan, Manikka Vinayagam, Mukesh, Malgudi Subha, Divya Vijay, Anitha Karthikeyan, Suchitra, Vijay Yesudas, Rahul Nambiar",2014,0,https://i.scdn.co/image/ab67616d0000b2730490234c44ce215491ca71c5,Nanba Nanba! Songs That Celebrate Friendship,0.765,0.779,295987.0,0.317,0.0,11.0,0.128,-6.559,1.0,0.0414,134.782,4.0,0.672,https://open.spotify.com/track/4yZR2sqfQar5HOOvjvi6Ck,Tamil
2L67DdMe0JvCTaZFVO3UAh,Home - Original Mix,"J-Mac, Tom Hayward, Devan Ekambaram",2014,0,https://i.scdn.co/image/ab67616d0000b273a074d9a68130066355113b3d,Klubbed Up Best of 2014,0.000597,0.514,324706.0,0.912,0.0128,11.0,0.155,-3.407,0.0,0.163,169.924,4.0,0.0886,https://open.spotify.com/track/2L67DdMe0JvCTaZFVO3UAh,Tamil
22Xa1cb155abWKNVoKpPrH,Home - Original Mix,"J-Mac, Tom Hayward, Devan Ekambaram",2014,4,https://i.scdn.co/image/ab67616d0000b2731bc79bce8b6552a42b0ca9d3,Home EP,0.000597,0.514,324706.0,0.912,0.0128,11.0,0.155,-3.407,0.0,0.163,169.924,4.0,0.0886,https://open.spotify.com/track/22Xa1cb155abWKNVoKpPrH,Tamil
7mu6zICmY7qe9XJsntHUpI,Kozhi Kuruda,"Devan Ekambaram, Shweta Mohan",2015,2,https://i.scdn.co/image/ab67616d0000b273e64b09e2196545a9b891a913,Hello Naan Pei Pesuren (Original Motion Picture Soundtrack),0.0748,0.71,225652.0,0.758,0.000131,8.0,0.466,-5.971,1.0,0.0787,90.002,4.0,0.679,https://open.spotify.com/track/7mu6zICmY7qe9XJsntHUpI,Tamil
0eUtmVbVc9CLVXHMrGIuBb,The Netherist Bordure (feat. Dirk Verburen & Kathir),"Abyssal Vortex, Devan Ekambaram, Mike Priest, Dirk Verburen, Kathir",2015,3,https://i.scdn.co/image/ab67616d0000b273a9d79d1eb65a736d61a478bf,Derelicts of Perdition,2.06e-06,0.148,296013.0,0.98,0.837,11.0,0.379,-4.578,1.0,0.0973,140.129,4.0,0.0348,https://open.spotify.com/track/0eUtmVbVc9CLVXHMrGIuBb,Tamil
38hZn4trQW9inO3CAPYGnl,Home - Original Mix,"J-Mac, Tom Hayward, Devan Ekambaram",2015,0,https://i.scdn.co/image/ab67616d0000b2739feee14d0763823da403482c,"Hardcore Fitness, Vol. 4",0.000597,0.514,324706.0,0.912,0.0128,11.0,0.155,-3.407,0.0,0.163,169.924,4.0,0.0886,https://open.spotify.com/track/38hZn4trQW9inO3CAPYGnl,Tamil
27EXSQl83RnlCt6Mq4MXfe,Ravenous Sepulchres (feat. Kathir & Dirk Verburen),"Abyssal Vortex, Devan Ekambaram, Mike Priest, Kathir, Dirk Verburen",2015,0,https://i.scdn.co/image/ab67616d0000b273a9d79d1eb65a736d61a478bf,Derelicts of Perdition,2.27e-06,0.143,243879.0,0.967,0.903,4.0,0.681,-4.027,0.0,0.0908,103.951,4.0,0.0327,https://open.spotify.com/track/27EXSQl83RnlCt6Mq4MXfe,Tamil
4ApzsYAOleYCSYT6TXIxjh,Home - Original Mix,"J-Mac, Tom Hayward, Devan Ekambaram",2015,0,https://i.scdn.co/image/ab67616d0000b27324372c2549f839f0ab8250d3,"Hardcore Fitness, Vol. 5",0.000597,0.514,324706.0,0.912,0.0128,11.0,0.155,-3.407,0.0,0.163,169.924,4.0,0.0886,https://open.spotify.com/track/4ApzsYAOleYCSYT6TXIxjh,Tamil
5mLapjGHcURjmJ8D4RM7af,An Iniquitous Oblivion (feat. Dirk Verburen & Kathir),"Abyssal Vortex, Devan Ekambaram, Mike Priest, Dirk Verburen, Kathir",2015,0,https://i.scdn.co/image/ab67616d0000b273a9d79d1eb65a736d61a478bf,Derelicts of Perdition,2.54e-06,0.332,243747.0,0.977,0.808,6.0,0.292,-5.086,1.0,0.0956,130.074,4.0,0.0746,https://open.spotify.com/track/5mLapjGHcURjmJ8D4RM7af,Tamil
3xz7HqWulHgjlC71yPfihD,Home - Radio Edit,"J-Mac, Tom Hayward, Devan Ekambaram",2015,3,https://i.scdn.co/image/ab67616d0000b273983d84cf856056ee8fb78443,"Klubbed Up Stream Collection, Vol. 2",0.00244,0.45,251294.0,0.879,0.00248,11.0,0.143,-3.418,0.0,0.213,169.916,4.0,0.0396,https://open.spotify.com/track/3xz7HqWulHgjlC71yPfihD,Tamil
7oNnJNRGDYNHuaksTEicgE,Beyond the Necrolith (feat. Kathir & Dirk Verburen),"Abyssal Vortex, Devan Ekambaram, Mike Priest, Dirk Verburen, Kathir",2015,3,https://i.scdn.co/image/ab67616d0000b273a9d79d1eb65a736d61a478bf,Derelicts of Perdition,1.91e-06,0.212,240134.0,0.982,0.43,7.0,0.301,-4.967,1.0,0.126,120.116,4.0,0.0385,https://open.spotify.com/track/7oNnJNRGDYNHuaksTEicgE,Tamil
0JKf92kmpJii9ZAucm4Jaz,Machakkara Machakkara,"Devan Ekambaram, Amirtha",2017,0,https://i.scdn.co/image/ab67616d0000b273be9897f6e8d19c8a846777ab,Unathu Vizhiyil (Original Motion Picture Soundtrack),0.135,0.645,270655.0,0.912,0.000142,7.0,0.31,-4.806,1.0,0.149,105.97,4.0,0.807,https://open.spotify.com/track/0JKf92kmpJii9ZAucm4Jaz,Tamil
5GJHgBPKFSdJOgKoAW2iyf,"Navile Pancharangi - From ""Yejamana""","Devan Ekambaram, Nanditha",2017,0,https://i.scdn.co/image/ab67616d0000b273df052aaceea6fe473c3dbff6,Nanditha Hits,0.173,0.753,250802.0,0.834,1.68e-06,2.0,0.15,-4.458,1.0,0.113,87.947,4.0,0.822,https://open.spotify.com/track/5GJHgBPKFSdJOgKoAW2iyf,Tamil
6ZEjAWurlLTcxefkdR2lep,"Navile Pancharangi - From ""Yejamana""","Devan Ekambaram, Nanditha",2017,0,https://i.scdn.co/image/ab67616d0000b2734b9f1b4d79ae99a946485b0d,Rajesh Ramanathan Musical Hits,0.173,0.753,250802.0,0.834,1.68e-06,2.0,0.15,-4.458,1.0,0.113,87.947,4.0,0.822,https://open.spotify.com/track/6ZEjAWurlLTcxefkdR2lep,Tamil
28lsDQsfeSOefKYNtTmkiN,Facebook,"Devan Ekambaram, Georgina",2017,0,https://i.scdn.co/image/ab67616d0000b273a3783aa1810bb8585cf2f085,Hi Da,0.0624,0.735,189336.0,0.811,0.000132,10.0,0.0691,-5.296,1.0,0.0423,124.02,4.0,0.586,https://open.spotify.com/track/28lsDQsfeSOefKYNtTmkiN,Tamil
1ujvzlm0iH9VwMhPluvzW8,Who Am I,"Ggunna, Damon, Devan Ekambaram",2017,0,https://i.scdn.co/image/ab67616d0000b27366e3e58641009107b6c280b1,Road to Riches,0.0745,0.496,261668.0,0.735,0.0035,11.0,0.349,-7.658,0.0,0.339,176.061,4.0,0.222,https://open.spotify.com/track/1ujvzlm0iH9VwMhPluvzW8,Tamil
17fKnFXJOn54AJDKgk4FbB,New Era,"Ggunna, Damon, Devan Ekambaram",2017,0,https://i.scdn.co/image/ab67616d0000b27366e3e58641009107b6c280b1,Road to Riches,0.229,0.733,295183.0,0.824,1.4e-05,2.0,0.0981,-7.224,1.0,0.0654,106.069,4.0,0.227,https://open.spotify.com/track/17fKnFXJOn54AJDKgk4FbB,Tamil
5UwRChcWSGaCYw4qYLsVq0,Party Every Night,"Ggunna, Devan Ekambaram",2017,0,https://i.scdn.co/image/ab67616d0000b27366e3e58641009107b6c280b1,Road to Riches,0.712,0.647,247562.0,0.804,0.0,10.0,0.207,-8.256,0.0,0.0403,140.005,4.0,0.904,https://open.spotify.com/track/5UwRChcWSGaCYw4qYLsVq0,Tamil
1UWMK7OMo2FQmg78QgAFgr,Playing Games,"Ggunna, Damon, Devan Ekambaram",2017,0,https://i.scdn.co/image/ab67616d0000b27366e3e58641009107b6c280b1,Road to Riches,0.577,0.72,226690.0,0.508,0.0,1.0,0.115,-9.484,1.0,0.319,90.007,4.0,0.354,https://open.spotify.com/track/1UWMK7OMo2FQmg78QgAFgr,Tamil
1pCaotMRhmkkBpcwwSMHhl,Head Trippin',"Ggunna, Devan Ekambaram, Njaybe",2017,0,https://i.scdn.co/image/ab67616d0000b27366e3e58641009107b6c280b1,Road to Riches,0.439,0.643,202605.0,0.746,0.0,1.0,0.617,-10.89,0.0,0.0655,125.04,4.0,0.582,https://open.spotify.com/track/1pCaotMRhmkkBpcwwSMHhl,Tamil
2YMxiPx0Mu7ap1TYcLtBKE,"Kaathu Mela - From ""Think Indie""","Paal Dabba, ofRO, Deva",2024,70,https://i.scdn.co/image/ab67616d0000b273fc98d9cb0dfbc205b0c3d3ef,"Kaathu Mela - From ""Think Indie""",0.128,0.86,123000.0,0.899,0.000211,2.0,0.0687,-5.094,1.0,0.104,79.998,4.0,0.772,https://open.spotify.com/track/2YMxiPx0Mu7ap1TYcLtBKE,Tamil
28x6WpVq1ty4dPDeqK0zPO,Galatta,"Sushin Shyam, Paal Dabba, Vinayak Sasikumar",2024,61,https://i.scdn.co/image/ab67616d0000b2731d93bb16bf3025587d001f45,Aavesham (Original Motion Picture Soundtrack),0.158,0.552,130019.0,0.93,0.0,9.0,0.372,-5.228,1.0,0.335,169.849,4.0,0.712,https://open.spotify.com/track/28x6WpVq1ty4dPDeqK0zPO,Tamil
6hA8stAJBcUFivvkhEEBeq,"Galatta - From ""Aavesham""","Sushin Shyam, Paal Dabba, Vinayak Sasikumar",2024,64,https://i.scdn.co/image/ab67616d0000b27335f89c7dd13e979776812b0f,"Galatta (From ""Aavesham"")",0.158,0.552,130019.0,0.93,0.0,9.0,0.372,-5.228,1.0,0.335,169.849,4.0,0.712,https://open.spotify.com/track/6hA8stAJBcUFivvkhEEBeq,Tamil
6YkExZc1NrbT2nLnyhmqcc,OCB,"Paal Dabba, SHIV PAUL",2024,50,https://i.scdn.co/image/ab67616d0000b2735fd430b7496b7f558425c6ae,OCB,0.244,0.778,184615.0,0.62,0.0,10.0,0.43,-5.41,0.0,0.341,104.032,4.0,0.796,https://open.spotify.com/track/6YkExZc1NrbT2nLnyhmqcc,Tamil
3v9Pq06WtMDtvo6Pc6rdmn,Binge and Cringe,"Darbuka Siva, Paal Dabba",2024,45,https://i.scdn.co/image/ab67616d0000b273f623e9dc64105bc1a6fc952a,Binge and Cringe,0.405,0.834,228875.0,0.884,0.000155,11.0,0.227,-7.483,0.0,0.114,110.045,4.0,0.772,https://open.spotify.com/track/3v9Pq06WtMDtvo6Pc6rdmn,Tamil
7vIVeEZCmE0UdfIIDTC9Ho,170CM from Think Indie,"Paal Dabba, Flameboi",2023,51,https://i.scdn.co/image/ab67616d0000b2739741dcd80be07acf313e1ec0,170CM from Think Indie,0.285,0.847,132480.0,0.606,0.0,1.0,0.0695,-7.555,1.0,0.268,125.116,4.0,0.661,https://open.spotify.com/track/7vIVeEZCmE0UdfIIDTC9Ho,Tamil
7HbzrODAtzr8xokwvFzps2,SAB,Paal Dabba,2023,46,https://i.scdn.co/image/ab67616d0000b2738778feff5c5d80a14577b2d0,SAB,0.401,0.854,84500.0,0.574,2.11e-05,1.0,0.104,-7.024,1.0,0.12,115.232,4.0,0.476,https://open.spotify.com/track/7HbzrODAtzr8xokwvFzps2,Tamil
6fr6j9Wa7Hj9ne6cEfCrGI,Kaattu Payapulla,"Ramesh Thamilmani, Anthony Daasan, Paal Dabba, Madhan Karky",2023,41,https://i.scdn.co/image/ab67616d0000b273a554bd206e26a79571027398,LGM - Original Motion Picture Soundtrack,0.148,0.709,168594.0,0.833,0.0,2.0,0.247,-6.375,1.0,0.176,75.01,4.0,0.403,https://open.spotify.com/track/6fr6j9Wa7Hj9ne6cEfCrGI,Tamil
5RHFgozacy0EfW6DqWN5aL,Ai,"Paal Dabba, VENGAYA ISAAC PERUMAL",2022,48,https://i.scdn.co/image/ab67616d0000b2739fb21d721051f8dd8a891366,Ai,0.424,0.909,184652.0,0.694,1.42e-06,10.0,0.125,-6.635,0.0,0.19,114.928,4.0,0.4,https://open.spotify.com/track/5RHFgozacy0EfW6DqWN5aL,Tamil
74wgpfvGGhOO7vmYHKVk8y,Concord Theme,Daniel Pemberton,2024,31,https://i.scdn.co/image/ab67616d0000b2738073e8ed211a2d7881b4a306,Concord (Original Video Game Soundtrack),0.00174,0.541,238810.0,0.672,0.908,2.0,0.0597,-13.243,1.0,0.0344,124.984,4.0,0.184,https://open.spotify.com/track/74wgpfvGGhOO7vmYHKVk8y,English
2ZKpAEHSmdu54htAKhAAEP,Fly Me Home (Kelly and Cole),Daniel Pemberton,2024,26,https://i.scdn.co/image/ab67616d0000b273e11cef973228566361944041,Fly Me To The Moon (Apple Original Film Soundtrack),0.915,0.168,122480.0,0.178,0.958,0.0,0.261,-12.122,1.0,0.0465,140.595,5.0,0.036,https://open.spotify.com/track/2ZKpAEHSmdu54htAKhAAEP,English
6MlWoYskL5sn7Sec6SMDCK,The Northstar,Daniel Pemberton,2024,22,https://i.scdn.co/image/ab67616d0000b2738073e8ed211a2d7881b4a306,Concord (Original Video Game Soundtrack),0.00251,0.609,182976.0,0.381,0.845,2.0,0.077,-16.367,1.0,0.0342,124.99,4.0,0.142,https://open.spotify.com/track/6MlWoYskL5sn7Sec6SMDCK,English
2iYlBerL8mLP9W7UGvQYjV,Why It Matters,Daniel Pemberton,2024,20,https://i.scdn.co/image/ab67616d0000b2738073e8ed211a2d7881b4a306,Concord (Original Video Game Soundtrack),0.952,0.075,93291.0,0.0547,0.983,7.0,0.0922,-26.477,1.0,0.0414,177.666,3.0,0.0282,https://open.spotify.com/track/2iYlBerL8mLP9W7UGvQYjV,English
5tlH9q3WRXk3rjOAQAAtjZ,Mission Decision,Daniel Pemberton,2024,20,https://i.scdn.co/image/ab67616d0000b2738073e8ed211a2d7881b4a306,Concord (Original Video Game Soundtrack),0.942,0.119,238027.0,0.131,0.945,2.0,0.112,-21.916,1.0,0.0366,83.496,5.0,0.0395,https://open.spotify.com/track/5tlH9q3WRXk3rjOAQAAtjZ,English
4Gc8haEZXVze6JHRTk7jQv,Galactic Guide,Daniel Pemberton,2024,21,https://i.scdn.co/image/ab67616d0000b2738073e8ed211a2d7881b4a306,Concord (Original Video Game Soundtrack),0.863,0.235,197227.0,0.272,0.956,7.0,0.0744,-15.121,1.0,0.0364,200.04,3.0,0.0563,https://open.spotify.com/track/4Gc8haEZXVze6JHRTk7jQv,English
7A0Mhxr3prKFwNzq3trm7m,Prologue (The National Goal),Daniel Pemberton,2024,18,https://i.scdn.co/image/ab67616d0000b273e11cef973228566361944041,Fly Me To The Moon (Apple Original Film Soundtrack),0.752,0.202,108360.0,0.32,0.968,0.0,0.293,-17.056,1.0,0.0382,84.989,4.0,0.0358,https://open.spotify.com/track/7A0Mhxr3prKFwNzq3trm7m,English
7FPu9OVm8AUfbmiz8CqPnA,Akkar (Arrival),Daniel Pemberton,2024,18,https://i.scdn.co/image/ab67616d0000b2738073e8ed211a2d7881b4a306,Concord (Original Video Game Soundtrack),0.000894,0.225,76183.0,0.431,0.934,2.0,0.0921,-12.765,1.0,0.0368,116.127,4.0,0.125,https://open.spotify.com/track/7FPu9OVm8AUfbmiz8CqPnA,English
0ChvvuJfTDGJS4Y8EpzhPA,We Are Freegunners,Daniel Pemberton,2024,18,https://i.scdn.co/image/ab67616d0000b2738073e8ed211a2d7881b4a306,Concord (Original Video Game Soundtrack),0.224,0.562,109786.0,0.367,0.869,2.0,0.125,-16.215,1.0,0.0357,125.032,4.0,0.498,https://open.spotify.com/track/0ChvvuJfTDGJS4Y8EpzhPA,English
1WjSQMpwhOC2U1LwtU2Y6W,Kelly and Cole,Daniel Pemberton,2024,15,https://i.scdn.co/image/ab67616d0000b273e11cef973228566361944041,Fly Me To The Moon (Apple Original Film Soundtrack),0.962,0.195,87920.0,0.0166,0.962,0.0,0.0863,-26.605,1.0,0.0456,62.055,4.0,0.0568,https://open.spotify.com/track/1WjSQMpwhOC2U1LwtU2Y6W,English
1422rjbHELyQuDzm52L0y8,Choose The Crew,Daniel Pemberton,2024,17,https://i.scdn.co/image/ab67616d0000b2738073e8ed211a2d7881b4a306,Concord (Original Video Game Soundtrack),0.781,0.575,264863.0,0.223,0.928,7.0,0.153,-19.747,0.0,0.0317,124.99,4.0,0.259,https://open.spotify.com/track/1422rjbHELyQuDzm52L0y8,English
7dPf8ZPyEgf6TgvWsvYWQM,Combat Simulation,Daniel Pemberton,2024,17,https://i.scdn.co/image/ab67616d0000b2738073e8ed211a2d7881b4a306,Concord (Original Video Game Soundtrack),0.0331,0.524,91098.0,0.608,0.674,10.0,0.0974,-14.387,0.0,0.06,187.539,3.0,0.234,https://open.spotify.com/track/7dPf8ZPyEgf6TgvWsvYWQM,English
5WDXHg7HEKK5U41sSizAB8,"Kelly Jones, Creative Director",Daniel Pemberton,2024,14,https://i.scdn.co/image/ab67616d0000b273e11cef973228566361944041,Fly Me To The Moon (Apple Original Film Soundtrack),0.068,0.737,109773.0,0.483,0.456,9.0,0.107,-9.171,0.0,0.0677,145.05,4.0,0.491,https://open.spotify.com/track/5WDXHg7HEKK5U41sSizAB8,English
